order_id,customer_id,order_datetime,ship_datetime,channel,device_type,browser,country,state,payment_method,campaign,primary_category,num_distinct_items,subtotal_usd,discount_rate,discount_amount_usd,shipping_method,shipping_cost_usd,tax_rate,tax_amount_usd,order_total_usd,order_weight_kg,delivery_days,on_time_delivery,authorization_approved,returned
ORD101385,C85658,2024-07-31 07:43:52,2024-08-02 07:43:52,mobile_web,desktop,Opera,US,MN,klarna,None,Toys,3,322.56,0.15,48.38,two_day,20.0,0.0477,13.08,307.26,0.3,2,True,True,False
ORD101386,C21590,2024-11-02 04:26:22,2024-11-09 04:26:22,android_app,mobile,Opera,US,AZ,apple_pay,Clearance,Home,2,52.36,0.119,6.23,standard,7.61,0.0517,2.38,56.12,0.62,7,False,True,False
ORD101387,C75179,2025-01-08 07:38:52,2025-01-13 07:38:52,web,desktop,Chrome,US,WA,google_pay,NewArrivals,Automotive,4,843.4,0.158,133.26,standard,5.82,0.0858,60.93,776.89,0.26,5,True,True,True
ORD101388,C50105,2024-08-31 06:18:09,2024-09-02 06:18:09,mobile_web,mobile,Opera,US,WY,klarna,Holiday,Books,1,95.22,0.084,8.0,two_day,9.01,0.0542,4.73,100.96,0.19,2,True,True,False
ORD101389,C26888,2024-06-10 21:40:46,2024-06-14 21:40:46,web,desktop,Opera,US,MT,apple_pay,SpringSale,Apparel,1,79.42,0.0,0.0,standard,9.03,0.0,0.0,88.45,0.63,4,True,True,True
ORD101390,C74456,2025-04-03 17:41:05,2025-04-05 17:41:05,marketplace,mobile,Edge,US,NV,paypal,BackToSchool,Beauty,2,795.41,0.067,53.29,two_day,18.87,0.0734,54.47,815.46,0.14,2,True,True,False
ORD101391,C84663,2025-04-05 07:37:18,2025-04-10 07:37:18,web,mobile,Chrome,US,FL,card,SpringSale,Pets,3,476.08,0.099,47.13,standard,8.09,0.0803,34.44,471.48,1.32,5,True,True,True
ORD101392,C13462,2024-08-04 17:11:59,2024-08-08 17:11:59,web,desktop,Firefox,US,LA,paypal,None,Electronics,2,274.59,0.061,16.75,standard,4.28,0.096,24.75,286.87,0.1,4,True,True,False
ORD101393,C24539,2024-02-22 01:10:41,2024-02-26 01:10:41,marketplace,tablet,Firefox,US,UT,card,NewArrivals,Books,1,342.1,0.123,42.08,standard,9.51,0.0726,21.78,331.31,0.12,4,True,True,False
ORD101394,C73101,2024-06-17 18:12:54,2024-06-22 18:12:54,marketplace,desktop,Edge,US,UT,card,Holiday,Home,2,1165.67,0.03,34.97,standard,4.65,0.0726,82.09,1217.44,3.49,5,True,True,False
ORD101395,C98635,2024-04-29 10:11:14,2024-05-05 10:11:14,web,mobile,Edge,US,IA,google_pay,Loyalty,Books,2,159.7,0.05,7.98,standard,9.58,0.0426,6.46,167.76,0.79,6,False,True,False
ORD101396,C35748,2024-04-19 23:54:07,2024-04-21 23:54:07,ios_app,tablet,Opera,US,UT,apple_pay,Holiday,Toys,1,33.58,0.138,4.63,two_day,16.21,0.0726,2.1,47.26,0.65,2,True,False,False
ORD101397,C24322,2025-04-02 01:52:37,2025-04-08 01:52:37,android_app,tablet,Opera,US,ME,klarna,Holiday,Home,4,3115.71,0.183,570.17,standard,9.86,0.0642,163.42,2718.82,0.39,6,False,True,False
ORD101398,C88966,2025-02-04 04:56:56,2025-02-06 04:56:56,web,mobile,Edge,US,AR,apple_pay,SpringSale,Toys,1,791.08,0.068,53.79,two_day,18.59,0.0494,36.42,792.3,0.62,2,True,True,False
ORD101399,C71594,2024-08-31 12:57:53,2024-09-02 12:57:53,android_app,mobile,Opera,US,GA,card,Holiday,Apparel,3,486.66,0.068,33.09,two_day,16.98,0.0876,39.73,510.28,2.02,2,True,True,False
ORD101400,C73867,2024-06-27 03:52:43,2024-06-30 03:52:43,ios_app,mobile,Opera,US,PA,google_pay,Holiday,Books,1,26.27,0.261,6.86,standard,5.01,0.0486,0.94,25.36,0.11,3,True,True,False
ORD101401,C57554,2024-04-27 01:08:31,2024-05-02 01:08:31,ios_app,tablet,Opera,US,NY,card,BackToSchool,Home,1,118.76,0.06,7.13,standard,3.99,0.0729,8.14,123.76,0.5,5,True,True,False
ORD101402,C23789,2024-10-13 12:42:40,2024-10-17 12:42:40,mobile_web,desktop,Opera,US,NJ,paypal,Holiday,Books,4,536.08,0.197,105.61,standard,3.23,0.0411,17.69,451.39,0.26,4,True,True,False
ORD101403,C85937,2024-09-15 07:03:45,2024-09-16 07:03:45,android_app,tablet,Safari,UK,ND,card,SpringSale,Books,1,753.33,0.111,83.62,overnight,38.89,0.0,0.0,708.6,0.16,1,True,True,False
ORD101404,C14226,2024-06-23 17:21:11,2024-06-27 17:21:11,mobile_web,mobile,Safari,US,CT,klarna,Holiday,Beauty,1,52.9,0.196,10.37,standard,6.72,0.0683,2.9,52.15,0.97,4,True,True,True
ORD101405,C40588,2025-03-25 20:02:45,2025-03-31 20:02:45,mobile_web,mobile,Firefox,AU,IN,apple_pay,None,Beauty,1,375.22,0.116,43.53,standard,3.58,0.0,0.0,335.27,1.16,6,False,True,False
ORD101406,C90748,2025-03-01 02:35:05,2025-03-05 02:35:05,mobile_web,desktop,Edge,US,RI,apple_pay,Loyalty,Beauty,2,85.27,0.085,7.25,standard,4.19,0.0467,3.64,85.85,0.2,4,True,True,True
ORD101407,C27507,2024-04-07 11:43:16,2024-04-08 11:43:16,mobile_web,desktop,Opera,US,OH,paypal,Loyalty,Pets,1,52.43,0.069,3.62,overnight,26.05,0.0432,2.11,76.97,0.1,1,True,True,True
ORD101408,C51638,2024-07-22 00:08:07,2024-07-24 00:08:07,ios_app,desktop,Edge,US,AL,apple_pay,Holiday,Toys,1,179.84,0.264,47.48,two_day,18.99,0.0928,12.28,163.63,1.56,2,True,True,False
ORD101409,C74660,2024-08-28 23:46:03,2024-08-29 23:46:03,web,desktop,Opera,US,MO,paypal,Clearance,Electronics,1,25.72,0.002,0.05,overnight,26.09,0.0689,1.77,53.53,0.26,1,True,True,True
ORD101410,C42573,2024-12-15 14:12:50,2024-12-20 14:12:50,ios_app,tablet,Opera,US,OK,paypal,Holiday,Electronics,3,197.74,0.094,18.59,standard,8.08,0.087,15.59,202.82,0.62,5,True,True,False
ORD101411,C60350,2025-06-05 13:39:41,2025-06-10 13:39:41,android_app,tablet,Edge,US,PA,apple_pay,SpringSale,Beauty,2,1102.63,0.174,191.86,standard,6.96,0.0486,44.26,961.99,0.62,5,True,True,False
ORD101412,C52440,2024-04-26 10:30:11,2024-04-30 10:30:11,android_app,desktop,Chrome,US,IN,paypal,Clearance,Apparel,1,98.0,0.196,19.21,standard,7.33,0.0567,4.47,90.59,0.1,4,True,True,False
ORD101413,C52080,2025-03-25 18:55:19,2025-03-28 18:55:19,mobile_web,tablet,Firefox,DE,WY,paypal,SpringSale,Beauty,1,124.34,0.145,18.03,standard,7.42,0.0,0.0,113.73,0.51,3,True,True,False
ORD101414,C15509,2024-04-16 18:34:03,2024-04-20 18:34:03,web,mobile,Firefox,US,FL,klarna,BackToSchool,Automotive,1,17.4,0.208,3.62,standard,5.49,0.0803,1.11,20.38,1.02,4,True,True,False
ORD101415,C53524,2024-02-16 06:51:29,2024-02-18 06:51:29,web,tablet,Chrome,FR,IN,paypal,Clearance,Beauty,3,549.57,0.126,69.25,two_day,19.74,0.0,0.0,500.06,0.34,2,True,True,False
ORD101416,C14892,2024-04-23 15:05:15,2024-04-25 15:05:15,web,desktop,Safari,US,OR,klarna,SpringSale,Grocery,2,615.79,0.185,113.92,two_day,8.94,0.0,0.0,510.81,0.34,2,True,True,False
ORD101417,C85713,2025-01-11 15:22:53,2025-01-16 15:22:53,android_app,mobile,Edge,CA,AZ,klarna,SpringSale,Apparel,2,176.32,0.0,0.0,standard,4.59,0.0,0.0,180.91,0.69,5,True,True,False
ORD101418,C37814,2024-11-06 03:09:21,2024-11-09 03:09:21,marketplace,mobile,Edge,US,UT,apple_pay,None,Pets,2,455.97,0.017,7.75,standard,4.96,0.0726,32.54,485.72,0.86,3,True,True,False
ORD101419,C28274,2024-09-15 23:48:57,2024-09-19 23:48:57,android_app,mobile,Edge,US,NM,card,None,Grocery,1,66.26,0.232,15.37,standard,9.98,0.0931,4.74,65.61,0.3,4,True,False,True
ORD101420,C14200,2024-05-16 03:17:09,2024-05-22 03:17:09,mobile_web,desktop,Firefox,US,IA,card,None,Books,1,77.12,0.078,6.02,standard,4.67,0.0426,3.03,78.8,0.73,6,False,True,True
ORD101421,C49268,2024-11-21 01:59:09,2024-11-24 01:59:09,ios_app,desktop,Safari,US,DE,card,SpringSale,Sports,2,2599.84,0.208,540.77,standard,7.62,0.0,0.0,2066.69,1.53,3,True,False,False
ORD101422,C55094,2024-09-01 10:24:04,2024-09-03 10:24:04,android_app,desktop,Opera,US,MN,klarna,None,Pets,4,192.28,0.118,22.69,two_day,14.83,0.0477,8.09,192.51,0.47,2,True,True,False
ORD101423,C78461,2025-06-11 12:53:08,2025-06-16 12:53:08,android_app,desktop,Opera,US,KY,apple_pay,Holiday,Beauty,1,56.23,0.15,8.43,standard,3.31,0.0832,3.98,55.09,0.1,5,True,True,False
ORD101424,C81637,2025-05-22 20:19:17,2025-05-23 20:19:17,web,mobile,Opera,US,MS,klarna,NewArrivals,Grocery,2,238.97,0.054,12.9,overnight,35.27,0.0436,9.86,271.2,0.83,1,True,False,False
ORD101425,C55246,2024-09-15 11:40:11,2024-09-18 11:40:11,ios_app,tablet,Safari,US,VA,klarna,Loyalty,Home,1,274.02,0.136,37.27,standard,8.54,0.0933,22.09,267.38,0.24,3,True,True,False
ORD101426,C86623,2025-01-29 18:15:46,2025-02-01 18:15:46,web,tablet,Chrome,US,IL,klarna,SpringSale,Automotive,2,683.27,0.065,44.41,standard,9.97,0.0486,31.05,679.88,0.16,3,True,True,False
ORD101427,C46194,2024-06-16 01:39:43,2024-06-19 01:39:43,android_app,tablet,Opera,US,NJ,paypal,Holiday,Books,4,801.17,0.078,62.49,standard,9.63,0.0411,30.36,778.67,0.35,3,True,True,False
ORD101428,C49994,2025-06-16 20:16:09,2025-06-18 20:16:09,android_app,tablet,Edge,US,VA,card,Loyalty,Beauty,2,212.06,0.105,22.27,two_day,16.68,0.0933,17.71,224.18,0.18,2,True,True,False
ORD101429,C61107,2025-06-14 04:49:52,2025-06-18 04:49:52,android_app,tablet,Safari,US,MS,google_pay,SpringSale,Books,2,103.95,0.083,8.63,standard,9.11,0.0436,4.16,108.59,0.83,4,True,True,False
ORD101430,C59595,2024-03-13 18:37:18,2024-03-16 18:37:18,marketplace,mobile,Edge,US,CO,klarna,Loyalty,Grocery,1,766.56,0.067,51.36,standard,7.48,0.0737,52.71,775.39,0.1,3,True,True,False
ORD101431,C55308,2024-05-14 04:49:45,2024-05-18 04:49:45,web,desktop,Edge,US,NC,paypal,Loyalty,Apparel,2,1464.56,0.098,143.53,standard,8.8,0.0731,96.57,1426.4,0.78,4,True,False,False
ORD101432,C53331,2024-11-23 14:15:16,2024-11-28 14:15:16,marketplace,desktop,Safari,US,OH,google_pay,SpringSale,Apparel,2,88.76,0.143,12.69,standard,7.74,0.0432,3.29,87.1,0.19,5,True,True,False
ORD101433,C64326,2024-08-18 01:19:26,2024-08-23 01:19:26,android_app,mobile,Safari,US,OK,klarna,BackToSchool,Grocery,3,349.76,0.293,102.48,standard,8.1,0.087,21.51,276.89,0.62,5,True,True,False
ORD101434,C96078,2024-05-22 19:29:00,2024-05-26 19:29:00,web,mobile,Firefox,US,SC,paypal,Holiday,Pets,2,658.87,0.151,99.49,standard,8.87,0.0561,31.38,599.63,0.11,4,True,True,False
ORD101435,C24495,2025-06-17 22:06:44,2025-06-22 22:06:44,android_app,mobile,Safari,US,NM,apple_pay,Holiday,Electronics,2,2501.3,0.159,397.71,standard,7.16,0.0931,195.84,2306.59,3.2,5,True,True,False
ORD101436,C50787,2024-12-22 22:50:07,2024-12-25 22:50:07,android_app,tablet,Chrome,US,MT,paypal,NewArrivals,Electronics,1,41.02,0.207,8.49,standard,3.37,0.0,0.0,35.9,0.46,3,True,True,False
ORD101437,C42079,2025-01-20 17:16:03,2025-01-22 17:16:03,web,mobile,Chrome,FR,ME,card,BackToSchool,Beauty,1,101.74,0.103,10.48,two_day,17.52,0.0,0.0,108.78,0.48,2,True,True,True
ORD101438,C74980,2025-05-26 20:35:37,2025-06-01 20:35:37,android_app,mobile,Safari,US,NY,google_pay,BackToSchool,Home,3,534.09,0.192,102.55,standard,3.46,0.0729,31.46,466.46,1.08,6,False,True,False
ORD101439,C54423,2025-02-06 10:08:53,2025-02-11 10:08:53,marketplace,tablet,Safari,US,WY,klarna,Loyalty,Automotive,3,1948.07,0.195,379.87,standard,8.92,0.0542,85.0,1662.12,0.26,5,True,True,True
ORD101440,C61244,2024-07-27 22:55:43,2024-07-31 22:55:43,web,desktop,Firefox,US,ID,klarna,Loyalty,Automotive,4,1150.12,0.164,188.62,standard,6.19,0.0454,43.65,1011.34,1.14,4,True,True,False
ORD101441,C37113,2024-12-01 22:54:39,2024-12-04 22:54:39,mobile_web,tablet,Opera,US,MT,card,Holiday,Grocery,1,64.77,0.112,7.25,standard,4.84,0.0,0.0,62.36,2.17,3,True,True,True
ORD101442,C61979,2024-03-25 05:55:11,2024-03-26 05:55:11,marketplace,desktop,Firefox,FR,AZ,google_pay,NewArrivals,Apparel,1,42.94,0.159,6.83,overnight,34.97,0.0,0.0,71.08,0.23,1,True,True,True
ORD101443,C15116,2025-01-20 19:21:33,2025-01-25 19:21:33,web,mobile,Safari,FR,OR,klarna,None,Automotive,1,370.42,0.171,63.34,standard,4.33,0.0,0.0,311.41,0.48,5,True,True,False
ORD101444,C55050,2024-01-05 20:26:59,2024-01-10 20:26:59,mobile_web,mobile,Opera,US,IL,apple_pay,SpringSale,Home,2,118.94,0.061,7.26,standard,6.47,0.0486,5.43,123.58,0.21,5,True,False,False
ORD101445,C36402,2024-03-16 22:14:42,2024-03-20 22:14:42,web,desktop,Firefox,US,FL,card,Holiday,Books,2,448.41,0.01,4.48,standard,8.27,0.0803,35.65,487.85,1.24,4,True,False,False
ORD101446,C44372,2024-02-10 00:48:52,2024-02-15 00:48:52,ios_app,desktop,Safari,AU,ND,apple_pay,Clearance,Books,3,157.35,0.141,22.19,standard,6.78,0.0,0.0,141.94,0.1,5,True,True,False
ORD101447,C86360,2024-08-10 07:31:44,2024-08-13 07:31:44,marketplace,desktop,Firefox,CA,MS,google_pay,Holiday,Toys,2,192.22,0.087,16.72,standard,7.85,0.0,0.0,183.35,1.33,3,True,True,False
ORD101448,C30530,2024-10-20 01:57:57,2024-10-26 01:57:57,android_app,tablet,Firefox,US,NC,card,Clearance,Pets,1,265.46,0.194,51.5,standard,4.73,0.0731,15.64,234.33,1.32,6,False,True,False
ORD101449,C29330,2024-03-31 17:37:47,2024-04-05 17:37:47,android_app,mobile,Chrome,US,CT,google_pay,Holiday,Beauty,2,263.78,0.008,2.11,standard,4.58,0.0683,17.87,284.12,0.57,5,True,False,False
ORD101450,C41488,2024-12-13 09:39:17,2024-12-18 09:39:17,ios_app,tablet,Chrome,US,PA,apple_pay,SpringSale,Electronics,1,77.41,0.213,16.49,standard,7.5,0.0486,2.96,71.38,0.37,5,True,False,False
ORD101451,C71541,2024-05-30 20:18:15,2024-06-03 20:18:15,ios_app,tablet,Opera,US,PA,google_pay,Holiday,Home,1,121.6,0.063,7.66,standard,6.02,0.0486,5.54,125.5,1.81,4,True,True,False
ORD101452,C44587,2025-05-07 10:57:02,2025-05-12 10:57:02,ios_app,desktop,Safari,US,WA,google_pay,Clearance,Books,2,432.65,0.085,36.78,standard,3.78,0.0858,33.97,433.62,2.05,5,True,True,False
ORD101453,C75013,2025-06-28 14:45:48,2025-06-29 14:45:48,ios_app,desktop,Safari,AU,IL,klarna,Holiday,Home,1,24.24,0.157,3.81,overnight,19.09,0.0,0.0,39.52,3.52,1,True,True,False
ORD101454,C22225,2024-07-30 23:08:11,2024-08-05 23:08:11,mobile_web,tablet,Chrome,CA,KS,google_pay,NewArrivals,Home,3,138.89,0.061,8.47,standard,6.76,0.0,0.0,137.18,0.38,6,False,True,False
ORD101455,C80614,2024-07-25 17:29:31,2024-07-27 17:29:31,android_app,desktop,Safari,US,GA,apple_pay,SpringSale,Beauty,1,62.67,0.171,10.72,two_day,11.83,0.0876,4.55,68.33,0.54,2,True,True,True
ORD101456,C53800,2025-03-04 10:33:03,2025-03-07 10:33:03,marketplace,mobile,Firefox,US,ID,google_pay,SpringSale,Toys,1,57.51,0.087,5.0,standard,7.92,0.0454,2.38,62.81,0.59,3,True,True,False
ORD101457,C72584,2025-04-06 06:04:32,2025-04-09 06:04:32,mobile_web,desktop,Edge,UK,MO,card,Holiday,Pets,1,51.79,0.109,5.65,standard,4.8,0.0,0.0,50.94,0.35,3,True,True,False
ORD101458,C38062,2024-01-06 01:49:57,2024-01-12 01:49:57,mobile_web,tablet,Edge,US,ID,google_pay,NewArrivals,Electronics,2,129.68,0.224,29.05,standard,9.08,0.0454,4.57,114.28,0.31,6,False,True,False
ORD101459,C41973,2024-03-04 23:18:35,2024-03-08 23:18:35,ios_app,desktop,Safari,US,KS,paypal,Holiday,Sports,2,581.82,0.087,50.62,standard,7.54,0.0922,48.98,587.72,0.32,4,True,True,False
ORD101460,C21815,2024-10-30 21:58:24,2024-11-04 21:58:24,web,desktop,Opera,US,UT,klarna,BackToSchool,Automotive,3,128.95,0.187,24.11,standard,8.44,0.0726,7.61,120.89,2.43,5,True,True,False
ORD101461,C92451,2024-02-26 03:40:41,2024-03-02 03:40:41,ios_app,mobile,Edge,US,KS,paypal,BackToSchool,Books,1,29.55,0.18,5.32,standard,5.3,0.0922,2.23,31.76,0.4,5,True,True,False
ORD101462,C70206,2024-02-18 08:55:03,2024-02-23 08:55:03,web,tablet,Edge,US,CO,google_pay,BackToSchool,Automotive,1,139.17,0.125,17.4,standard,7.31,0.0737,8.97,138.05,0.1,5,True,True,False
ORD101463,C45280,2024-03-23 05:48:45,2024-03-27 05:48:45,marketplace,mobile,Opera,US,KY,apple_pay,None,Automotive,2,376.94,0.031,11.69,standard,3.14,0.0832,30.39,398.78,0.51,4,True,True,False
ORD101464,C11720,2024-06-10 02:41:51,2024-06-14 02:41:51,ios_app,desktop,Opera,US,CT,paypal,SpringSale,Home,5,3757.6,0.239,898.07,standard,4.91,0.0683,195.31,3059.75,0.4,4,True,False,False
ORD101465,C54998,2024-04-16 19:47:36,2024-04-21 19:47:36,ios_app,tablet,Edge,US,TN,google_pay,Clearance,Beauty,2,106.48,0.092,9.8,standard,4.72,0.0864,8.35,109.75,0.6,5,True,True,False
ORD101466,C98993,2025-02-01 18:16:27,2025-02-07 18:16:27,marketplace,mobile,Edge,US,TX,klarna,Holiday,Electronics,3,755.59,0.007,5.29,standard,3.87,0.0923,69.25,823.42,0.1,6,False,True,False
ORD101467,C93042,2024-08-09 12:14:29,2024-08-12 12:14:29,mobile_web,tablet,Safari,US,VA,google_pay,BackToSchool,Automotive,1,166.57,0.057,9.49,standard,9.94,0.0933,14.66,181.68,0.38,3,True,False,True
ORD101468,C66064,2024-10-14 10:50:29,2024-10-18 10:50:29,android_app,mobile,Safari,US,CO,google_pay,Holiday,Sports,1,105.98,0.239,25.33,standard,9.73,0.0737,5.94,96.32,0.65,4,True,True,False
ORD101469,C17505,2025-04-15 07:04:59,2025-04-17 07:04:59,marketplace,desktop,Chrome,US,AL,klarna,Clearance,Toys,1,204.9,0.313,64.13,two_day,8.12,0.0928,13.06,161.95,0.1,2,True,True,False
ORD101470,C47696,2024-11-20 21:29:01,2024-11-22 21:29:01,android_app,tablet,Opera,US,TN,klarna,Loyalty,Automotive,1,775.4,0.192,148.88,two_day,11.78,0.0864,54.13,692.43,0.3,2,True,True,False
ORD101471,C55219,2025-02-25 22:15:03,2025-03-02 22:15:03,web,desktop,Chrome,US,SD,paypal,Clearance,Beauty,1,36.96,0.041,1.52,standard,5.04,0.0672,2.38,42.86,1.24,5,True,True,False
ORD101472,C29580,2024-12-28 21:10:01,2025-01-02 21:10:01,mobile_web,tablet,Edge,UK,OK,klarna,NewArrivals,Sports,2,196.19,0.232,45.52,standard,5.46,0.0,0.0,156.13,0.29,5,True,False,False
ORD101473,C77271,2025-06-21 06:00:29,2025-06-23 06:00:29,mobile_web,tablet,Chrome,US,OR,paypal,SpringSale,Apparel,1,125.98,0.054,6.8,two_day,14.91,0.0,0.0,134.09,0.4,2,True,True,False
ORD101474,C71914,2024-04-12 06:20:52,2024-04-13 06:20:52,android_app,mobile,Chrome,US,VT,card,None,Automotive,1,70.78,0.147,10.4,overnight,31.97,0.09,5.43,97.78,0.95,1,True,True,False
ORD101475,C63928,2024-08-15 23:10:31,2024-08-21 23:10:31,mobile_web,desktop,Chrome,AU,TN,card,Clearance,Electronics,1,15.66,0.127,1.99,standard,4.59,0.0,0.0,18.26,0.24,6,False,True,False
ORD101476,C45591,2025-01-11 13:48:46,2025-01-17 13:48:46,android_app,desktop,Opera,US,MI,google_pay,Loyalty,Automotive,4,2206.05,0.158,348.56,standard,8.77,0.0789,146.56,2012.82,0.37,6,False,True,True
ORD101477,C71442,2024-06-04 13:35:11,2024-06-09 13:35:11,ios_app,tablet,Firefox,US,NY,google_pay,BackToSchool,Electronics,2,260.07,0.032,8.32,standard,5.89,0.0729,18.35,275.99,0.45,5,True,True,True
ORD101478,C70730,2025-06-04 01:19:54,2025-06-09 01:19:54,marketplace,desktop,Chrome,US,NJ,apple_pay,Holiday,Automotive,2,364.9,0.124,45.25,standard,5.12,0.0411,13.14,337.91,0.12,5,True,False,False
ORD101479,C22708,2025-05-31 00:23:35,2025-06-02 00:23:35,web,desktop,Chrome,US,OH,klarna,NewArrivals,Books,1,75.84,0.139,10.54,two_day,12.52,0.0432,2.82,80.64,0.16,2,True,True,False
ORD101480,C94998,2025-02-23 10:16:38,2025-02-28 10:16:38,web,desktop,Edge,US,WA,klarna,Loyalty,Grocery,2,1605.84,0.079,126.86,standard,7.49,0.0858,126.9,1613.37,0.94,5,True,True,False
ORD101481,C52576,2025-05-18 14:38:04,2025-05-24 14:38:04,android_app,tablet,Safari,AU,MO,card,None,Automotive,1,65.6,0.267,17.52,standard,4.6,0.0,0.0,52.68,1.8,6,False,True,False
ORD101482,C47681,2024-04-17 23:37:12,2024-04-19 23:37:12,android_app,mobile,Opera,US,IN,apple_pay,Holiday,Electronics,2,820.56,0.144,118.16,two_day,14.25,0.0567,39.83,756.48,0.31,2,True,True,True
ORD101483,C12434,2024-04-05 09:18:13,2024-04-10 09:18:13,marketplace,tablet,Firefox,US,MO,card,Clearance,Pets,1,46.96,0.187,8.78,standard,3.44,0.0689,2.63,44.25,0.1,5,True,True,False
ORD101484,C13490,2024-09-04 18:34:45,2024-09-09 18:34:45,web,desktop,Firefox,US,MN,card,Loyalty,Automotive,1,30.58,0.137,4.19,standard,4.23,0.0477,1.26,31.88,0.33,5,True,True,False
ORD101485,C11147,2024-09-01 20:57:00,2024-09-06 20:57:00,ios_app,mobile,Chrome,US,ND,paypal,BackToSchool,Home,4,551.31,0.09,49.62,standard,9.81,0.0419,21.02,532.52,0.85,5,True,True,False
ORD101486,C76646,2025-02-15 13:48:23,2025-02-17 13:48:23,web,tablet,Chrome,US,HI,klarna,None,Apparel,2,321.7,0.218,70.13,two_day,13.11,0.0776,19.52,284.2,0.36,2,True,True,True
ORD101487,C35785,2024-03-28 14:50:15,2024-04-01 14:50:15,android_app,desktop,Edge,US,AZ,google_pay,Holiday,Pets,2,107.3,0.055,5.9,standard,4.69,0.0517,5.24,111.33,0.23,4,True,True,False
ORD101488,C42356,2024-01-13 07:00:37,2024-01-15 07:00:37,web,desktop,Opera,FR,CA,google_pay,Holiday,Books,4,820.32,0.08,65.63,two_day,12.7,0.0,0.0,767.39,1.0,2,True,False,False
ORD101489,C74650,2024-10-18 10:57:29,2024-10-22 10:57:29,marketplace,tablet,Edge,US,OK,apple_pay,None,Home,2,396.48,0.168,66.61,standard,9.51,0.087,28.7,368.08,0.1,4,True,True,False
ORD101490,C50544,2024-02-10 16:31:29,2024-02-15 16:31:29,mobile_web,desktop,Opera,US,DE,klarna,None,Automotive,4,658.87,0.185,121.89,standard,6.32,0.0,0.0,543.3,2.18,5,True,True,False
ORD101491,C19782,2025-01-13 05:09:50,2025-01-19 05:09:50,android_app,desktop,Chrome,US,MS,klarna,None,Pets,3,411.1,0.183,75.23,standard,4.25,0.0436,14.64,354.76,0.64,6,False,True,True
ORD101492,C37009,2024-05-23 23:03:14,2024-05-29 23:03:14,ios_app,desktop,Safari,US,MN,google_pay,Loyalty,Sports,4,2847.01,0.146,415.66,standard,5.67,0.0477,115.98,2553.0,0.29,6,False,True,True
ORD101493,C68328,2024-04-27 10:38:24,2024-05-01 10:38:24,marketplace,tablet,Safari,US,CA,klarna,BackToSchool,Books,4,1508.67,0.067,101.08,standard,7.63,0.0931,131.05,1546.27,0.18,4,True,True,True
ORD101494,C47011,2025-05-19 18:25:58,2025-05-23 18:25:58,web,desktop,Edge,US,TX,apple_pay,BackToSchool,Books,1,57.62,0.076,4.38,standard,5.88,0.0923,4.91,64.03,0.1,4,True,True,False
ORD101495,C40548,2025-02-01 04:51:37,2025-02-04 04:51:37,marketplace,mobile,Firefox,US,ID,klarna,SpringSale,Pets,2,2885.55,0.019,54.83,standard,6.38,0.0454,128.51,2965.61,0.19,3,True,True,False
ORD101496,C64896,2024-04-23 11:31:51,2024-04-29 11:31:51,android_app,mobile,Firefox,US,NH,klarna,SpringSale,Electronics,2,163.57,0.255,41.71,standard,4.54,0.0,0.0,126.4,0.1,6,False,True,True
ORD101497,C37669,2024-02-14 07:58:18,2024-02-16 07:58:18,web,mobile,Opera,US,ID,google_pay,Clearance,Pets,2,515.0,0.145,74.68,two_day,9.84,0.0454,19.99,470.15,0.91,2,True,True,True
ORD101498,C46324,2024-07-05 09:21:04,2024-07-08 09:21:04,android_app,tablet,Safari,AU,CO,paypal,Clearance,Pets,2,584.8,0.163,95.32,standard,9.27,0.0,0.0,498.75,0.1,3,True,True,False
ORD101499,C22215,2025-04-17 06:36:06,2025-04-24 06:36:06,ios_app,mobile,Chrome,US,NY,google_pay,Loyalty,Electronics,2,762.19,0.183,139.48,standard,7.55,0.0729,45.4,675.66,0.17,7,False,True,False
ORD101500,C49430,2025-04-15 21:20:20,2025-04-20 21:20:20,marketplace,tablet,Opera,US,LA,klarna,Clearance,Beauty,4,752.0,0.16,120.32,standard,9.96,0.096,60.64,702.28,0.1,5,True,False,True
ORD101501,C87538,2024-11-15 20:46:46,2024-11-21 20:46:46,android_app,desktop,Opera,US,IL,google_pay,NewArrivals,Home,1,16.3,0.144,2.35,standard,7.44,0.0486,0.68,22.07,0.1,6,False,True,False
ORD101502,C30581,2024-12-07 20:34:32,2024-12-13 20:34:32,mobile_web,tablet,Edge,US,IA,card,NewArrivals,Automotive,2,1669.55,0.142,237.08,standard,5.04,0.0426,61.02,1498.53,0.17,6,False,True,False
ORD101503,C64522,2024-03-09 09:29:51,2024-03-13 09:29:51,ios_app,tablet,Safari,US,OH,google_pay,SpringSale,Beauty,1,56.18,0.17,9.55,standard,6.76,0.0432,2.01,55.4,0.8,4,True,True,False
ORD101504,C18354,2025-02-03 21:46:26,2025-02-08 21:46:26,android_app,tablet,Chrome,US,ND,card,SpringSale,Pets,2,125.16,0.228,28.54,standard,6.14,0.0419,4.05,106.81,0.32,5,True,True,False
ORD101505,C88010,2024-05-29 03:25:58,2024-06-05 03:25:58,mobile_web,desktop,Firefox,US,OR,google_pay,SpringSale,Pets,2,183.3,0.17,31.16,standard,9.81,0.0,0.0,161.95,0.4,7,False,True,True
